filepath,first_timestamp,total_duration
filepath_to_file_822,1704567600,600
filepath_to_file_823,1704568200,600
filepath_to_file_824,1704568800,600
filepath_to_file_825,1704569400,600
filepath_to_file_826,1704570000,600
filepath_to_file_827,1704570600,600
filepath_to_file_828,1704571200,600
filepath_to_file_829,1704571800,600
filepath_to_file_830,1704572400,600
filepath_to_file_831,1704573000,600
filepath_to_file_832,1704573600,600
filepath_to_file_833,1704574200,600
filepath_to_file_834,1704574800,600
filepath_to_file_835,1704575400,600
filepath_to_file_836,1704576000,600
filepath_to_file_837,1704576600,600
filepath_to_file_838,1704577200,600
filepath_to_file_839,1704577800,600
filepath_to_file_840,1704578400,600
filepath_to_file_841,1704579000,600
filepath_to_file_842,1704579600,600
filepath_to_file_843,1704580200,600
filepath_to_file_844,1704580800,600
filepath_to_file_845,1704581400,600
filepath_to_file_846,1704582000,600
filepath_to_file_847,1704582600,600
filepath_to_file_848,1704583200,600
filepath_to_file_849,1704583800,600
filepath_to_file_850,1704584400,600
filepath_to_file_851,1704585000,600
filepath_to_file_852,1704585600,600
filepath_to_file_853,1704586200,600
filepath_to_file_854,1704586800,600
filepath_to_file_855,1704587400,600
filepath_to_file_856,1704588000,600
filepath_to_file_857,1704588600,600
filepath_to_file_858,1704589200,600
filepath_to_file_859,1704589800,600
filepath_to_file_860,1704590400,600
filepath_to_file_861,1704591000,600
filepath_to_file_862,1704591600,600
filepath_to_file_863,1704592200,600
filepath_to_file_864,1704593400,600
filepath_to_file_865,1704594000,600
filepath_to_file_866,1704594600,600
filepath_to_file_867,1704595200,600
filepath_to_file_868,1704595800,600
filepath_to_file_869,1704596400,600
filepath_to_file_870,1704597000,600
filepath_to_file_871,1704597600,600
filepath_to_file_872,1704598200,600
filepath_to_file_873,1704598800,600
filepath_to_file_874,1704599400,600
filepath_to_file_875,1704600000,600
filepath_to_file_876,1704600600,600
filepath_to_file_877,1704601200,600
filepath_to_file_878,1704601800,600
filepath_to_file_879,1704602400,600
filepath_to_file_880,1704603000,600
filepath_to_file_881,1704603600,600
filepath_to_file_882,1704604200,600
filepath_to_file_883,1704604800,600
filepath_to_file_884,1704605400,600
filepath_to_file_885,1704606000,600
filepath_to_file_886,1704606600,600
filepath_to_file_887,1704607200,600
filepath_to_file_888,1704607800,600
filepath_to_file_889,1704608400,600
filepath_to_file_890,1704609000,600
filepath_to_file_891,1704609600,600
filepath_to_file_892,1704610200,600
filepath_to_file_893,1704610800,600
filepath_to_file_894,1704611400,600
filepath_to_file_895,1704612000,600
filepath_to_file_896,1704612600,600
filepath_to_file_897,1704613200,600
filepath_to_file_898,1704613800,600
filepath_to_file_899,1704614400,600
filepath_to_file_900,1704615000,600
filepath_to_file_901,1704615600,600
filepath_to_file_902,1704616200,600
filepath_to_file_903,1704616800,600
filepath_to_file_904,1704617400,600
filepath_to_file_905,1704618000,600
filepath_to_file_906,1704618600,600
filepath_to_file_907,1704619200,600
filepath_to_file_908,1704619800,600
filepath_to_file_909,1704620400,600
filepath_to_file_910,1704621000,600
filepath_to_file_911,1704621600,600
filepath_to_file_912,1704622200,600
filepath_to_file_913,1704622800,600
filepath_to_file_914,1704623400,600
filepath_to_file_915,1704624000,600
filepath_to_file_916,1704624600,600
filepath_to_file_917,1704625200,600
filepath_to_file_918,1704625800,600
filepath_to_file_919,1704626400,600
filepath_to_file_920,1704627000,600
filepath_to_file_921,1704627600,600
filepath_to_file_922,1704628200,600
filepath_to_file_923,1704628800,600
filepath_to_file_924,1704629400,600
filepath_to_file_925,1704630000,600
filepath_to_file_926,1704630600,600
filepath_to_file_927,1704631200,600
filepath_to_file_928,1704631800,600
filepath_to_file_929,1704632400,600
filepath_to_file_930,1704633000,600
filepath_to_file_931,1704633600,600
filepath_to_file_932,1704634200,600
filepath_to_file_933,1704634800,600
filepath_to_file_934,1704635400,600
filepath_to_file_935,1704636000,600
filepath_to_file_936,1704636600,600
filepath_to_file_937,1704637200,600
filepath_to_file_938,1704637800,600
filepath_to_file_939,1704638400,600
filepath_to_file_940,1704639000,600
filepath_to_file_941,1704639600,600
filepath_to_file_942,1704640200,600
filepath_to_file_943,1704642600,600
filepath_to_file_944,1704643200,600
filepath_to_file_945,1704643800,600
filepath_to_file_946,1704644400,600
filepath_to_file_947,1704645000,600
filepath_to_file_948,1704645600,600
filepath_to_file_949,1704646200,600
filepath_to_file_950,1704646800,600
filepath_to_file_951,1704647400,600
filepath_to_file_952,1704648000,600
filepath_to_file_953,1704648600,600
filepath_to_file_954,1704649200,600
filepath_to_file_955,1704649800,600
filepath_to_file_956,1704650400,600
filepath_to_file_957,1704651000,600
filepath_to_file_958,1704651600,600
filepath_to_file_959,1704652200,600
filepath_to_file_960,1704652800,600
filepath_to_file_961,1704653400,600
filepath_to_file_962,1704654000,600
filepath_to_file_963,1704654600,600
filepath_to_file_964,1704655200,600
filepath_to_file_965,1704655800,600
filepath_to_file_966,1704656400,600
filepath_to_file_967,1704657000,600
filepath_to_file_968,1704657600,600
filepath_to_file_969,1704658200,600
filepath_to_file_970,1704658800,600
filepath_to_file_971,1704659400,600
filepath_to_file_972,1704660000,600
filepath_to_file_973,1704660600,600
filepath_to_file_974,1704661200,600
filepath_to_file_975,1704661800,600
filepath_to_file_976,1704662400,600
filepath_to_file_977,1704663000,600
filepath_to_file_978,1704663600,600
filepath_to_file_979,1704664200,600
filepath_to_file_980,1704664800,600
filepath_to_file_981,1704665400,600
filepath_to_file_982,1704666000,600
filepath_to_file_983,1704666600,600
filepath_to_file_984,1704667200,600
filepath_to_file_985,1704667800,600
filepath_to_file_986,1704668400,600
filepath_to_file_987,1704669000,600
filepath_to_file_988,1704669600,600
filepath_to_file_989,1704670200,600
filepath_to_file_990,1704670800,600
filepath_to_file_991,1704671400,600
filepath_to_file_992,1704672000,600
filepath_to_file_993,1704672600,600
filepath_to_file_994,1704673200,600
filepath_to_file_995,1704673800,600
filepath_to_file_996,1704674400,600
filepath_to_file_997,1704675000,600
filepath_to_file_998,1704675600,600
filepath_to_file_999,1704676200,600
filepath_to_file_1000,1704676800,600
filepath_to_file_1001,1704677400,600
filepath_to_file_1002,1704678000,600
filepath_to_file_1003,1704678600,600
filepath_to_file_1004,1704679200,600
filepath_to_file_1005,1704679800,600
filepath_to_file_1006,1704680400,600
filepath_to_file_1007,1704681000,600
filepath_to_file_1008,1704681600,600
filepath_to_file_1009,1704682200,600
filepath_to_file_1010,1704682800,600
filepath_to_file_1011,1704683400,600
filepath_to_file_1012,1704684000,600
filepath_to_file_1013,1704684600,600
filepath_to_file_1014,1704685200,600
filepath_to_file_1015,1704685800,600
filepath_to_file_1016,1704686400,600
filepath_to_file_1017,1704687000,600
filepath_to_file_1018,1704687600,600
filepath_to_file_1019,1704688200,600
filepath_to_file_1020,1704688800,600
filepath_to_file_1021,1704689400,600
filepath_to_file_1022,1704690000,600
filepath_to_file_1023,1704690600,600
filepath_to_file_1024,1704691200,600
filepath_to_file_1025,1704691800,600
filepath_to_file_1026,1704692400,600
filepath_to_file_1027,1704693000,600
filepath_to_file_1028,1704693600,600
filepath_to_file_1029,1704694200,600
filepath_to_file_1030,1704694800,600
filepath_to_file_1031,1704695400,600
filepath_to_file_1032,1704696000,600
filepath_to_file_1033,1704696600,600
filepath_to_file_1034,1704697200,600
filepath_to_file_1035,1704697800,600
filepath_to_file_1036,1704698400,600
filepath_to_file_1037,1704699000,600
filepath_to_file_1038,1704699600,600
filepath_to_file_1039,1704700200,600
filepath_to_file_1040,1704700800,600
filepath_to_file_1041,1704701400,600
filepath_to_file_1042,1704702000,600
filepath_to_file_1043,1704702600,600
filepath_to_file_1044,1704703200,600
filepath_to_file_1045,1704703800,600
filepath_to_file_1046,1704704400,600
filepath_to_file_1047,1704705000,600
filepath_to_file_1048,1704705600,600
filepath_to_file_1049,1704706200,600
filepath_to_file_1050,1704706800,600
filepath_to_file_1051,1704707400,600
filepath_to_file_1052,1704708000,600
filepath_to_file_1053,1704708600,600
filepath_to_file_1054,1704709200,600
filepath_to_file_1055,1704709800,600
filepath_to_file_1056,1704710400,600
filepath_to_file_1057,1704711000,600
filepath_to_file_1058,1704711600,600
filepath_to_file_1059,1704712200,600
filepath_to_file_1060,1704712800,600
filepath_to_file_1061,1704713400,600
filepath_to_file_1062,1704714000,600
filepath_to_file_1063,1704714600,600
filepath_to_file_1064,1704715200,600
filepath_to_file_1065,1704715800,600
filepath_to_file_1066,1704716400,600
filepath_to_file_1067,1704717000,600
filepath_to_file_1068,1704717600,600
filepath_to_file_1069,1704718200,600
filepath_to_file_1070,1704718800,600
filepath_to_file_1071,1704719400,600
filepath_to_file_1072,1704720000,600
filepath_to_file_1073,1704720600,600
filepath_to_file_1074,1704721200,600
filepath_to_file_1075,1704721800,600
filepath_to_file_1076,1704722400,600
filepath_to_file_1077,1704723000,600
filepath_to_file_1078,1704723600,600
filepath_to_file_1079,1704724200,600
filepath_to_file_1080,1704724800,600
filepath_to_file_1081,1704725400,600
filepath_to_file_1082,1704726000,600
filepath_to_file_1083,1704726600,600
filepath_to_file_1084,1704843600,600
filepath_to_file_1085,1704990600,600
filepath_to_file_1086,1704991200,600
filepath_to_file_1087,1705014600,600
filepath_to_file_1088,1705015200,600
filepath_to_file_1089,1705015800,600
filepath_to_file_1090,1705016400,600
filepath_to_file_1091,1705017000,600
filepath_to_file_1092,1705017600,600
filepath_to_file_1093,1705018200,600
filepath_to_file_1094,1705018800,600
filepath_to_file_1095,1705019400,600
filepath_to_file_1096,1705020000,600
filepath_to_file_1097,1705020600,600
filepath_to_file_1098,1705021200,600
filepath_to_file_1099,1705021800,600
filepath_to_file_1100,1705022400,600
filepath_to_file_1101,1705023000,600
filepath_to_file_1102,1705023600,600
filepath_to_file_1103,1705024200,600
filepath_to_file_1104,1705024800,600
filepath_to_file_1105,1705025400,600
filepath_to_file_1106,1705026000,600
filepath_to_file_1107,1705026600,600
filepath_to_file_1108,1705027200,600
filepath_to_file_1109,1705027800,600
filepath_to_file_1110,1705028400,600
filepath_to_file_1111,1705029000,600
filepath_to_file_1112,1705029600,600
filepath_to_file_1113,1705030200,600
filepath_to_file_1114,1705030800,600
filepath_to_file_1115,1705031400,600
filepath_to_file_1116,1705032000,600
filepath_to_file_1117,1705032600,600
filepath_to_file_1118,1705033200,600
filepath_to_file_1119,1705033800,600
filepath_to_file_1120,1705034400,600
filepath_to_file_1121,1705035000,600
filepath_to_file_1122,1705035600,600
filepath_to_file_1123,1705036200,600
filepath_to_file_1124,1705036800,600
filepath_to_file_1125,1705037400,600
filepath_to_file_1126,1705038000,600
filepath_to_file_1127,1705038600,600
filepath_to_file_1128,1705039200,600
filepath_to_file_1129,1705039800,600
filepath_to_file_1130,1705040400,600
filepath_to_file_1131,1705041000,600
filepath_to_file_1132,1705041600,600
filepath_to_file_1133,1705042200,600
filepath_to_file_1134,1705042800,600
filepath_to_file_1135,1705043400,600
filepath_to_file_1136,1705044000,600
filepath_to_file_1137,1705044600,600
filepath_to_file_1138,1705045200,600
filepath_to_file_1139,1705045800,600
filepath_to_file_1140,1705046400,600
filepath_to_file_1141,1705047000,600
filepath_to_file_1142,1705047600,600
filepath_to_file_1143,1705048200,600
filepath_to_file_1144,1705048800,600
filepath_to_file_1145,1705049400,600
filepath_to_file_1146,1705050000,600
filepath_to_file_1147,1705050600,600
filepath_to_file_1148,1705051200,600
filepath_to_file_1149,1705051800,600
filepath_to_file_1150,1705052400,600
filepath_to_file_1151,1705053000,600
filepath_to_file_1152,1705053600,600
filepath_to_file_1153,1705054200,600
filepath_to_file_1154,1705054800,600
filepath_to_file_1155,1705055400,600
filepath_to_file_1156,1705056000,600
filepath_to_file_1157,1705056600,600
filepath_to_file_1158,1705057200,600
filepath_to_file_1159,1705057800,600
filepath_to_file_1160,1705058400,600
filepath_to_file_1161,1705059000,600
filepath_to_file_1162,1705059600,600
filepath_to_file_1163,1705060200,600
filepath_to_file_1164,1705060800,600
filepath_to_file_1165,1705061400,600
filepath_to_file_1166,1705062000,600
filepath_to_file_1167,1705062600,600
filepath_to_file_1168,1705063200,600
filepath_to_file_1169,1705063800,600
filepath_to_file_1170,1705064400,600
filepath_to_file_1171,1705065000,600
filepath_to_file_1172,1705065600,600
filepath_to_file_1173,1705066200,600
filepath_to_file_1174,1705066800,600
filepath_to_file_1175,1705067400,600
filepath_to_file_1176,1705068000,600
filepath_to_file_1177,1705068600,600
filepath_to_file_1178,1705069200,600
filepath_to_file_1179,1705069800,600
filepath_to_file_1180,1705078800,600
filepath_to_file_1181,1705079400,600
filepath_to_file_1182,1705080000,600
filepath_to_file_1183,1705080600,600
filepath_to_file_1184,1705081200,600
filepath_to_file_1185,1705081800,600
filepath_to_file_1186,1705082400,600
filepath_to_file_1187,1705083000,600
filepath_to_file_1188,1705083600,600
filepath_to_file_1189,1705084200,600
filepath_to_file_1190,1705084800,600
filepath_to_file_1191,1705085400,600
filepath_to_file_1192,1705086000,600
filepath_to_file_1193,1705086600,600
filepath_to_file_1194,1705087200,600
filepath_to_file_1195,1705087800,600
filepath_to_file_1196,1705088400,600
filepath_to_file_1197,1705089000,600
filepath_to_file_1198,1705089600,600
filepath_to_file_1199,1705090200,600
filepath_to_file_1200,1705090800,600
filepath_to_file_1201,1705091400,600
filepath_to_file_1202,1705092000,600
filepath_to_file_1203,1705092600,600
filepath_to_file_1204,1705093200,600
filepath_to_file_1205,1705093800,600
filepath_to_file_1206,1705094400,600
filepath_to_file_1207,1705095000,600
filepath_to_file_1208,1705095600,600
filepath_to_file_1209,1705096200,600
filepath_to_file_1210,1705096800,600
filepath_to_file_1211,1705097400,600
filepath_to_file_1212,1705098000,600
filepath_to_file_1213,1705098600,600
filepath_to_file_1214,1705099200,600
filepath_to_file_1215,1705099800,600
filepath_to_file_1216,1705100400,600
filepath_to_file_1217,1705101000,600
filepath_to_file_1218,1705101600,600
filepath_to_file_1219,1705102200,600
filepath_to_file_1220,1705102800,600
filepath_to_file_1221,1705103400,600
filepath_to_file_1222,1705104000,600
filepath_to_file_1223,1705104600,600
filepath_to_file_1224,1705105200,600
filepath_to_file_1225,1705105800,600
filepath_to_file_1226,1705106400,600
filepath_to_file_1227,1705107000,600
filepath_to_file_1228,1705107600,600
filepath_to_file_1229,1705108200,600
filepath_to_file_1230,1705108800,600
filepath_to_file_1231,1705109400,600
filepath_to_file_1232,1705110000,600
filepath_to_file_1233,1705110600,600
filepath_to_file_1234,1705111200,600
filepath_to_file_1235,1705111800,600
filepath_to_file_1236,1705112400,600
filepath_to_file_1237,1705113000,600
filepath_to_file_1238,1705113600,600
filepath_to_file_1239,1705114200,600
filepath_to_file_1240,1705114800,600
filepath_to_file_1241,1705115400,600
filepath_to_file_1242,1705116000,600
filepath_to_file_1243,1705116600,600
filepath_to_file_1244,1705117200,600
filepath_to_file_1245,1705117800,600
filepath_to_file_1246,1705118400,600
